2,003242,01,19581877000141,J7 EVENTOS EIRELI EPP,RESTAURANTE TERRA MAR,SP,SAO PAULO,"AVENIDA CONDESSA ELISABETH DE ROBIANO, 777",VILA MOREIRA,03074000,000114,143.173.751.115,CLIENTES FRANQUIA,ATIVO
2,003243,01,07435700000158,JARDIM NORTE POSTO DE SERVICOS E CONVENI,JARDIM NORTE POSTO DE SERVICOS,SP,SAO PAULO,"RUA PADRE JOAO GUALBERTO, 701",IMIRIM,02537000,000114,117228552112,CLIENTES FRANQUIA,ATIVO
2,003251,01,14151481000140,BOOM LOJA DE CONVENIENCIA LTDA,BOOM LOJA DE CONVENIENCIA,RJ,RIO DE JANEIRO,"AVENIDA BRASIL, 52210",PACIENCIA,23575200,000114,79461482,CLIENTES FRANQUIA,ATIVO
2,003279,01,68072552000149,GAMELINHA SERVICOS AUTOMOTIVOS LTDA,AUTO POSTO GAMELINHA,SP,SAO PAULO,"AVENIDA PROFESSOR EDGAR SANTOS, 1599",VILA MATILDE,03560080,000114,113639637117,CLIENTES FRANQUIA,ATIVO
2,003280,01,04288636000131,ALFREDO JULIO DOCES ME,ALFREDO DOCES,SP,SAO PAULO,"RUA CEZARIO GALENO, 432",TATUAPE,03071000,000114,116151900114,CLIENTES FRANQUIA,ATIVO
2,003282,01,25006832000146,PIT STOP LANCHONETE  E CONVENIENCIA LTDA,PIT STOP,SP,GUARULHOS,"RUA CLAUCE DE SOUZA LIMA, 14",Vila Augusta,07025171,000114,796471344114,CLIENTES FRANQUIA,ATIVO
1,003295,01,09122122000125,SIRIBELI& SILVA LANCHONETE,SIRIBELI& SILVA LANCHONETE,SP,MAUA,"AVENIDA MANOEL DA NOBREGA, 196",CAPUAVA,09380120,000114,442287844117,CLIENTES FRANQUIA,PENDENCIA FINANCEIRA
2,003301,01,08875019000193,DELICIA CONVENIENCIA LTDA ME,DELICIA CONVENIENCIA,SP,SAO PAULO,"AVENIDA PRESIDENTE TANCREDO NEVES, 1600",VILA NANCY,04287010,000114,147152874116,CLIENTES FRANQUIA,ATIVO
2,003303,01,10207315000168,MORIA FAST FOOD ALIMENTACAO LTDA,DOM PEPI FAST,RJ,RIO DE JANEIRO,ESTRADA DO GUANDU,SANTA CRUZ,23560150,000114,78713259,CLIENTES FRANQUIA,ATIVO
2,003316,01,12450523000119,POSTO DE ABASTECIMENTO LIPE LTDA,POSTO DE ABASTECIMENTO LIPE,RJ,RIO DE JANEIRO,"AVENIDA DOM HELDER CAMARA, 6611",PILARES,20771002,000114,79159948,CLIENTES FRANQUIA,ATIVO
